134,aprilangelaaa, @annacuasay @Kuya_duterte HAHAHAHAHHA ang havey kaya nuun!! <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> idol na kita!!! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>,,,,,,,
135,NorielPadilla17, Duterte Invades Tacloban! <ed><U+00AE><U+00BA><ed><U+00BE><U+0097><ed><U+00AE><U+00BA><ed><U+00BE><U+009E><ed><U+00AE><U+00BA><ed><U+00BE><U+009F>#DuterteFTW <U+2764>,,,,,,,
136,PHINews1, Duterte not bothered by latest SWS poll results https://t.co/X5nvrsi2El #TheFilipinoVotes https://t.co/DI1s9140zh,,,,,,,
137,migsyruiz, -Perhaps we can stop making violent reactions. Especially on the supporters of Binay and Duterte. You don't know the reason why they-,,,,,,,
138,NeverDuterte, @noringai That #Duterte isn't as much of a game changer as his fantards claim. #NeverDuterte,,,,,,,
139,migsyruiz, -I don't care if you're not for Duterte. We live in a free country so all of us have the right to vote the leader we want-,,,,,,,
140,ALEgator__, While you will never have my vote, thanks for defending the UPLB student Duterte. :) Now all du30 fans can stfu. https://t.co/DdkmWYeD3x,,,,,,
141,nicolelywobbles, @thepmemperor Wait, ano palang masasabi mo regarding Duterte and the UPLB student? Alam ko marami kang hanash sa mga ganito hahaha <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>,,,,,,
142,mysummitexpress, UPLB student: ﾓThe cut video somehow made it appear na pinapauwi ko na si Mayor. Hindi po, sya po ang nagmadali... https://t.co/2dQbRhitNy,,,,,,
143,maykelandrew, @jhxyplm totoo naman yung post ko ah may mali ba? Haha .Parang galit na galit ka ah anong meron Duterte kana din ba?hahaha.,,,,,,,
144,migsyruiz, -I am a supporter of Duterte but I respect the student that accidentally disrespected Duterte. And I also respect everyone's opinions-,,,,,,,
145,VinceRowenReyes," """"Si Duterte ay nadisqualify dahil hindi raw po siya totoong pinoy"," ang kaniyang totoong apelyido raw po talaga ay Nakamura"""" Hayssss hahahaha",,,,,,
146,even_demata, JUST IN - Sir Even. ATM po sa RTR PLAZA SA TACLOBAN. Nag-visit si duterte.. na grab ko lang ang picture. Papost... https://t.co/9eREyi4Jg8,,,,,,,
147,tinenarvarte, DUTERTE FTW <ed><U+00AE><U+00B8><ed><U+00BD><U+0098><U+270A> https://t.co/2Xht0GHx1t,,,,,,,
148,crissysysy, @Caloyalista18 Ah yung nambatos daw kay Duterte?,,,,,,,
149,CDemocrats, Daghang salamat sa inyong suporta! Ang #TeamRufusHarus nagatutok sa edukasyon sa atong 10 Point Agenda para... https://t.co/ZmQ01xsxLT,,,,,,,
150,LazyPrince_17, Interrupting Rodrigo Duterte https://t.co/3yZdkbOH2y,,,,,,,
151,akosiabigail16, Yung taga UPLB na nagtanong kay mayor duterte? Hahaha. Isa sya sa mga taong malawak ang vocabulary pero walang saysay ang sinasabi. HAHAHAHA,,,,,,,
152,migsyruiz, Tbh, I know a lot of people that'll do a violent reaction when they know you support Duterte. Since last year pa. -,,,,,,
153,theskyisbluish, @tr1pnautic If Duterte ever wins, sana i-address nya ito.,,,,,,
154,aweexalmdn, DUTERTE FEELS<ed><U+00A0><U+00BD><ed><U+00B1><U+008A> #ChangeIsComing #duterteFTW #du30 #duterte2016 https://t.co/8M7c5CVcWZ,,,,,,,
155,heyz_burac, To date,61,176 votes. Leading si Duterte at 58%. <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008F> #DuterteRobredo https://t.co/Rm1u21iTqt,,,,,
156,ahyengz, Presidentiable Rodrigo Duterte for his speech @ rtr plaza,,,,,,,
157,MayfMeyf, .. 3rd gago lang si duterte sa mga kriminal, unlike trump na gago sa lahat. 4th behind that 'siga' image of mayor is big heart. of course..,,,,,,
158,aprilangelaaa, @annacuasay @Kuya_duterte Hahahahahhaaha utas na ko nun eh <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> Sexyyyy!! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><U+2764><U+FE0F>,,,,,,,
159,rdgz_andrei, gwapo parin si duterte Hajaha,,,,,,,
160,tinkerneI, @Ellesor_Lawin @TakeoneBuyone duterte can't please everyone. But he's doing his best. He don't deserve negative words/thoughts,,,,,,,
161,jay_pugay," """"@EdrikPajaro: Parating na ang Pagbabago...""""si duterte ba to? XD",,,,,,,
162,MayfMeyf, lol @ ignorant people who are saying that duterte is like trump. <ed><U+00A0><U+00BD><ed><U+00B9><U+0084> 1st of all, duterte's not racist. 2nd he's not discriminating muslims..,,,,,,
163,migiaj, @frenchfROYCE or more like...Alam mo na mangyayari pag may nag criticise sa admin ni Duterte (assuming he wins),,,,,,,
164,tr1pnautic, @theskyisbluish it's not even Duterte anymore. It's his rowdy supporters.,,,,,,,
165,cprm013113, #Ad: Freddie Agyular Para sa Tunay na Pagbabago Duterte -  - @RRD_Davao https://t.co/4vbplTJ04D,,,,,,,
166,jasminemendiola, If I were to vote, my president would be Duterte. But he is not God for anybody not to question. Right now he is... https://t.co/qe5BJiFnYt,,,,,,
167,theskyisbluish, @tr1pnautic Grabe naman. In fair, 'di naman masyadong disrespectful yung student. Medyo lang. And Duterte just joked as reply.,,,,,,
168,RRD_Philippines, Si Kuya, Duterte daw ang iboboto? Sangayon ba kayo?Ikaw, sinong iboboto mo ngayong halalan at bakit?... https://t.co/yMxUFWSFsK,,,,,
169,leishue, DUTERTE | with all the ruckus, nothing has changed. This man is still my president ﾕ <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>ﾅ https://t.co/WPLkZ2frHo,,,,,,
170,ohcrapitsval, @ImRham07 Nako hayaan mo na si koya UPLB nagmamadali kasi umuwi baka manonood ng Dolce Amore <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> Akala naman nya papatukan sya ni Duterte,,,,,,,
171,ADutertistas, Duterte presidency or Filipino revolution? #Duterte2016,,,,,,,
172,towtotot, @janiel_salinas Kinsa na imoa gisulti ana ang fanbase ni Duterte? Hahaha,,,,,,,
173,dongskie_, Anthony Taberna for Duterte  https://t.co/Y251B2Aken,,,,,,,
174,ADutertistas, The Oligarch never wanted change. They never want a Duterte presidency. The Filipinos will not be silenced anymore! @Duterte2016,,,,,,,
175,hannabhabes18, The plight of Stephen is a taste of what will happen with Duterte as pres. Bawal kumontra o magtanong..or else..<ed><U+00A0><U+00BD><ed><U+00B8><U+0093> https://t.co/MBigomEkE3,,,,,,,
176,LeanneYapp, @patriiiickkkkkk @Kuya_duterte leanne yap hahahahahaha dejk <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>,,,,,,,
177,nhicaescanilla, Gusto kong pumunta sa Davao tas tignan mga achievements ni Duterte. <ed><U+00A0><U+00BD><ed><U+00B2><U+0095><ed><U+00A0><U+00BD><ed><U+00B1><U+008F>,,,,,,,
178,andycayron," """"Davao was hell until Duterte came.""""",,,,,,,
179,terrazajayar, Duterte visit my town. #TacTownDuterte <ed><U+00AE><U+00BA><ed><U+00BE><U+009F><ed><U+00AE><U+00BA><ed><U+00BE><U+0097> https://t.co/Ce4lmeWoIw,,,,,,,
180,a1rphones, @pusepopper U said Duterte's campaign promotes ignorance &amp; rape culture was just crazy. It's pathetic and a huge delusion. A desperate shot.,,,,,,,
181,biankkake, of course, the people are going to react negatively and call her a slut and not a good role model even if she's also single like duterte,,,,,,
182,PiacosJubal, Nag pol sci ako kaya nagets ko sagot ni duterte lol,,,,,,,
183,jeffadriatico, If Dutere wins, i myt just apply for a night job. DDT! Duterte Death Squad! Watch out muthaf*ckers! All you criminals are goin down! #DU30,,,,,,
184,ErickUngos, @charlenegeneza Ipapatay ko kay Duterte yan hahhaha,,,,,,,
185,damyuwahehe, grabe talaga si kuya duterte hahaha https://t.co/fVJs1JbDYq,,,,,,,
186,amantiporda, Interrupting Rodrigo Duterte https://t.co/4MtF4u6TId via @rapplerdotcom,,,,,,,
187,handsome_virgin, Duterte ako ... Kayo ?,,,,,,,
188,Paul_Amante, @ChingBibit @ABSCBNNews Crazy! Obviously loved by the many. no hakot. Lets go Duterte! #PHVoteDuterte,,,,,,,
189,Chachapango, Ang sarap mo sapakin koya kina pogi mo yan pagtatanung mo kay duterte <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>,,,,,,,
190,kikay_QT, Katulad na ni Duterte mga supporters nya. Katakot pa kasi kuyog! https://t.co/w8LDFtNqqm,,,,,,,
191,momblogger, FULL Q&amp;A: Rodrigo Duterte at UP Los Ba�os, 11 March 2016 https://t.co/kTFKHtzK7N #PHVoteDuterte,,,,,,
192,RarafafaeI, People invited me to go to Duterte's campaign... i'm like for wut? I'm not registered to vote yet HAHAHAHA yep #TooLazy,,,,,,,
193,"KezFortin""",DUTERTE ALL THE WAY!!! <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BD><ed><U+00B9><U+008C>,,,,,,,
194,RedTani, Interrupting Rodrigo Duterte https://t.co/tpwCMhKPZ1,,,,,,,
195,yarralliv, Watching Duterte's Q and A,  made me #SMH.. Hats off to Isko! #splicedvideo #doublestandard https://t.co/ROOalQvUUk,,,,,,
196,polennheusaff, celebrity pala si duterte sa borongan,,,,,,,
197,Buzz_Ping, Watch Funny Duterte Videos 2016 - https://t.co/UuC91PS2dT https://t.co/fTFfNOPBGu,,,,,,,
198,Leeexszc, @kcharishxxi duterte nasa tv,,,,,,,
199,itsmeMhicMhic, @GwynethRaeee @marianpls at least may dirty ((((((((: talk duterte to meee <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>,,,,,,,
200,geromebae21, Duterte. #BOYMeetMyFather KapusoBrigade,,,,,,,
201,chuan_sheila, @Ellesor_Lawin @TakeoneBuyone prove it Ellesor make sure you have strong evidence! Davao is secured &amp; safe because of Duterte's leadership!,,,,,,,
202,"I3R3g""",KAY DUTERTE PO TAYO<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>,,,,,,,
203,Rendaiiiness, Sabe ng iba.. bobo daw ang boboto kay Duterte.. Eh paano na yung boboto kina Binay, Mar at Poe??? Anong tawag sa kanila? #justsaying,,,,,,
204,Mariannellie, My brother is over generalizing that UP Students are bastos because of UPLB Student who asked questions during a forum with Duterte.,,,,,,,
205,rollypovadora, Duterte, Poe, Binay, Roxas, Santiago? Sino sa 5 na tatakbo para maging presidenta ang 1st pﾅ ﾗ Duterte - federalism https://t.co/QTiLrf1y6i,,,
206,dragonballzme, Takot kay duterte! Hahaha #ABSCBNDECLINE https://t.co/kKkDe8LsKr,,,,,,,
207,Mau_nenen, Did anyone tweet about Duterte's campaign here in Tac?,,,,,,,
208,ynwa_jul, @raffydelariarte mga duterte fanboys grabe makacomment about UP students lol,,,,,,,
209,livinferlove, @allenlversen i was just about to point this out. Kulang pa ng x(1-duterte) hahahaha,,,,,,,
210,"Nikkabusuego""",DUTERTE FOR PRESIDENT. :D #DU30,,,,,,,
211,tontoncapoti, Hobby na ni duterte mangbully. https://t.co/iLOxrls7Ie #notoduterte #halalan2016  #notocyberbullying,,,,,,,
212,annagail_, Hi i miss you <ed><U+00A0><U+00BD><ed><U+00B9><U+0081><ed><U+00A0><U+00BD><ed><U+00B9><U+0083> papa looks like duterte tho hahahaha https://t.co/WqeF52T7ch,,,,,,,
213,Mau_nenen, Duterte the bomb,,,,,,,
214,iammaosantos, @Ellesor_Lawin if you dont support duterte then that's fine... i hope you'll just understand others views.. and respect them :),,,,,,,
215,Mau_nenen, Live stream Duterte,,,,,,,
216,jeayayang, @MarcYbanez @ItsRodyDuterte dapat najud nis duterte ayyy basta makadaog lage ni sya kato laging tulisana akung una ipa tumba hahahaha,,,,,,,
217,yesnens, Feel ko bukas ang idiscuss nanaman Duterte-UPLBStudent,,,,,,,
218,alycorts, @KATHYmcrrpjkn and this is one of the many reasons these blinded supporters should see if they really want CHANGE. Holy hell if Duterte wins,,,,,,,
219,NoelZCruz, UP students vs. duterte. *grabs popcorn*,,,,,,,
220,chadmadrigal29, Davao was hell until duterte came! https://t.co/wWv2F3e10f,,,,,,,
221,chuan_sheila, @Ellesor_Lawin @TakeoneBuyone Duterte is well-loved &amp; highly respected in Davao &amp; we enjoyed the security &amp; safety of Davao just so u know:),,,,,,,
222,WengAmante, This is Life in Davao.No worries for #snatcher, #holdaper  at #kawatanKaya #Duterte na! para ganito sa buong Pinas https://t.co/NFAS5FMwi3,,,,,,
223,Rubyfifer, Duterte says he forgives arrogant UPLB student, asks supporters to stop bullying https://t.co/I43pZVACbN,,,,,,
224,panganlaw925, @tomas_md He knows he was already junked by Duterte.,,,,,,,
225,Gedblessu, This is a tip para musikat: awaya si duterte,,,,,,,
226,Miongyang, Pucha. Eto na nga sinasabi ko. If Digong wins," baka besides the CCTV may """"Duterte is watching you."""" Fak https://t.co/vfMV3B90bt",,,,,,
227,johnnhery, Duterte para sa pagbabago!,,,,,,,
228,brilums," """"Ang ginawa sa Davao"," gagawin niya sa Cubao. You can eat your siopao dahil walang magnanakaw!"""" -RJ Jacinto for Rody Duterte #DU30",,,,,,
229,rosemalynjane," """"@Kuya_duterte: Sino mas magaling umiskor? James Yap"," Roger Yap o Ryan Yap? <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>"""" James Yap. Hahahhaa <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B4><U+00AB>",,,,,,
230,JudeLacerona, Laughtrip kay @Kuya_duterte  HAHAHA,,,,,,,
231,klerkler95, prophecy of cindy jacobs to philippines must watch. Si Duterte na kaya ang itinakda? #Duterte  #Duterte2016 #DU30 https://t.co/BtvCVsyVvV,,,,,,,
232,mitochondianne, *kuya sharing fb posts re uplb and duterte*tangina hindi muna kita kapatid next week na lang ulit,,,,,,,
233,Visayanbizpost, UPLB student: No intent to disrespect Duterte  https://t.co/EIdkRDs2Mm,,,,,,,
234,Visayanbizpost, Duterte unfazed despite losing 3 points in latest SWS survey  https://t.co/4kl17WWWGe,,,,,,,
235,dynrtorres, @idkhella mag aral kana yari tayo kay duterte <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>,,,,,,,
236,RobinPVPSF, MINDANAOANS WARN OF REBELLION AS DUTERTE IS ﾑCHEATEDﾒ IN POLL SURVEYS https://t.co/dOpKhrSEzK,,,,,,,
237,emgheeee, Salamat sa libreng barbeque meal, duterte haha,,,,,,
238,maderpacker_, HINDI NA KAMO KAILANGAN NG ARTISTA PARA LANG MAKA KUHA NG CROWD. YAN SI DUTERTE.<U+270A><U+270A><U+270A> #PHVoteDuterte #DuterteCayetano  https://t.co/NZDgAwUAu3,,,,,,,
239,camtochris, Duterte: It is my solemn responsiblity to keep my country peaceful. #PHVoteDuterte,,,,,,,
240,rickrick888, Duterte gives girl in Tacloban sortie his old watch to cheers of crowd. #PHVoteDuterte https://t.co/s39LrD3ScE | via piaranadaﾗ Electionﾅ,,,,,,,
241,richardalbutra, Duterte would become our next President.,,,,,,,
242,paulinekms, @fayebareee @Kuya_duterte OH MY GODAJHAHAHAHAH,,,,,,,
243,itseunisse, Boss duterte talaga e hahahahaha,,,,,,,
244,kristinsaludo, SWS tigilan nyo na yang mga survey nyo kinukundisyon nyo na ang mga utak ng mga tao para kapag natalo si Duterte hindi halata na nadaya #SWS,,,,,,,
245,stateofdnation, Sa Leyte naman nagtungo ang tambalang Duterte-Cayetano.,,,,,,,
246,LeonardVillon, go duterte!!!!!#Duterte2016  https://t.co/Gg7ibamzFj,,,,,,,
247,PokimonGo, Like ok he cute but what are his political views??? Is he voting for Duterte? A Marcos Apologist?? I NEED TO KNOW,,,,,,,
248,itseunisse, Lupit mo @Kuya_duterte. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>,,,,,,,
249,plainsophia, Duterte Campaign Team <ed><U+00A0><U+00BD><ed><U+00B1><U+008D> https://t.co/jkBQRvw53g,,,,,,,
250,adorabobo, Letﾒs say Binay got 30% of the total votes. Duterte got 25%.Poe 25%Miriam 15%and Mar 5%,,,,,,,
251,mitch_bernaldo, Kahit kelan bully ka talaga duterte<ed><U+00A0><U+00BD><ed><U+00B1><U+008A> https://t.co/Yatwpr0HUR #notocyberbullying #notoduterte #voteph,,,,,,,
252,Loi_Lacaba," """"P*tangina"""" -Duterte #DU30 #Duterte2016 https://t.co/YCcsTRiSr1",,,,,,,
253,chuan_sheila, Overcrowded &amp; congested in Tacloban! Duterte is obviously loved by millions of supporters everywhere #PHVoteDuterte https://t.co/5wE4npiS8P,,,,,,,
254,LeonardVillon, @Senyora #PHVOTE DUTERTE,,,,,,,
255,melizacor, DUTERTE-ROBREDO is what our beloved country needs! https://t.co/uDU05soYqM,,,,,,,
256,Cruzitsiritsit, @julieclarisa amp hahah good luck and God bless. May duterte bless you with knoweldge.,,,,,,,
257,geloarnaldo, It's time to Du-du-du-du-du-du-du-du-du- Duterte 2016!! Hahahaha #MahiritLang #Whut #YuGiOhMy,,,,,,,
258,jinyoung716, sayang di na kinaya ng mga paa ko na antayin pa pagdating ni Duterte.. sakit na eh,,,,,,,
259,lopezsonteod, Tingin ko hndi na ganun ka womanizer si Duterte.  Yung nag babago sya kse gusto nya manalo.  #PHVoteDuterte.,,,,,,,
260,camtochris, Duterte: It is my solemn responsibilty to keep my country peaceful. #PHVoteDuterte,,,,,,,
261,AKenthon, @dianeepayne Duterte ko oy. x,,,,,,,
262,Spyberman, I'm not referring to Duterte supporters. I'm referring to those who spider bully Stephen Villena without even bothering to know the facts.,,,,,,,
263,karloSC101, #VistaViewResto #DavaoCity #Duterte2016 #Duterte #DuterteVisitsUPLB <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> overlooking view for dinner! <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> https://t.co/NeJ9H1guvH,,,,,,,
264,mattyuuuuu, Wait nyo kinompose kong song for Duterte.Hahahaha nag wala ako <ed><U+00AE><U+00B8><ed><U+00BC><U+00B4><ed><U+00AE><U+00B8><ed><U+00BC><U+00B4><ed><U+00AE><U+00B8><ed><U+00BC><U+00B4>,,,,,,,
265,lhenlacapag, @aldenrichards02 @MaineAlden16 sana lng di gawing issue ng iba. I like Mayor Duterte too.#CongratsMaine2016KCAFPP,,,,,,,
266,"notthatsassylei""",SIR PENDANG DUTERTE JUD BIYA KO HINAOT LANG UNTA NGA PAGSULAT NIMO SA AKONG FINAL GRADE MAKAHINUMDUM KA ANA. HAHAHAHAHA!!!!,,,,,,,
267,GabbytaiG, @inquirerdotnet @MARoxas @JLDejesusINQ dapat lang para makita na kung isa ka bang narcopolitician. #Duterte my president.,,,,,,,
268,"MSCBaluyot""",DON'T EVER RELATE DUTERTE TO OUR FLAG.,,,,,,,
269,OnyucD,"@marhgil ill go for binay. or duterte, qualifications: both of them runs a city, They only differ on how they run the production of the city
joshuacagar, ""forums "" via @rapplerdotcom https://t.co/EEQVkKEdHI
JuliusLouie78, @Kuya_duterte @PatamaPost tim y",,,,,,,
270,Aslenggg, #KungSaKaliMan na manalo si duterte , siguro magtatransform ang pinas . <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>@mor1019chacha,,,,,,
271,itsmedamselora, @theanneknown @Mayganiquem FEEL SAFE,FEEL PRETTY,FEEL LOVE CAUSE DUTERTE IS EVERYWHERE <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>,,,,,
272,Ichizxc, @yanagonzalessss tama, tama si duterte.,,,,,,
273,Fitzger80466537, I added a video to a @YouTube playlist https://t.co/raSd6T56ZV Watch: The overflowing crowd listening to Mayor Rody Duterte's Speech,,,,,,,
274,CMGraphicsArts, Balik lahat, balik agad! Duterte, Cayetano bare plan for coco levy funds - Politiko https://t.co/kaqJfNVKil,,,,,
275,density_nickels," Hindi double standards ang tawag sa pagkaka iba ng reaction ng tao sa pambabastos kay Duterte at Binay. Ang tawag don """"equity"""".",,,,,,,
276,pinoynewsonline, I added a video to a @YouTube playlist https://t.co/dAens87n4d Mayor Rodrigo Duterte calls on the public to stop cyber bullying of the,,,,,,,
277,pinoynewsonline, I added a video to a @YouTube playlist https://t.co/XAEkVkMJs4 Mayor Duterte 's Response On Arrogant UPLB Student,,,,,,,
278,_allysataopo, Nagfofollowback daw si duterte, follow niyo na HAHAHAHA,,,,,,
279,timoycornix, Vote #3 sa balota! DUTERTE for PRESIDENT! #DU30,,,,,,,
280,rubiiiieee, On Lumad issue: vendetta ; small war started by the military and police ; problema when it becomes a civil strife, more cruel -Duterte,,,,,,
281,AlexCuatriz, futek na ryan yap na yan ! Duterte lang katapatt niyan,,,,,,,
282,pinoynewsonline, Mayor Rodrigo Duterte calls on the public to stop cyber bullying of the UPLB student https://t.co/OcbPXpecKN,,,,,,,
283,theanneknown, @Mayganiquem @itsmedamselora WTF HAHAHAAHAHAH DAHIL KAY DUTERTE wa pakels khit madaling araw na umuwi at naka short pa <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B1><U+008B><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B1><U+008B><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B1><U+008B><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>,,,,,,,
