domawnation,"@domawnation Hala totoo ka ba? Sure ka jan sa sinasabi mo, ukol kay Duterte? Carps na carps ka talaga jan?"
Politiko_Ph,"Mocha Girls shoot video, jingle to promote Duterte
https://t.co/kefE3RMNIU https://t.co/M9jmZKY1VQ"
twit2millions,"Nice Read #PHVoteDuterte  ganyan dina ng pag intindi ko,Duterte gives a background first before he answers, Alright! https://t.co/7LleMXA03v"
myleeeees,Duterte supporters are kinda like Trump supporters now lol
Fitzger80466537,"Watch: Bisaya Na Pud (Duterte Cayetano)
#du30 
#duterte 
#duterte2016 
#rodrigoroaduterte 
#rodrigoduterte... https://t.co/8QJTRU5NIs"
trinnaydor,hoy magkaaway ba kami ng boypren ko kasi pinipilit kong ang oa ng duterte fans or pinipilit ko syang wag pumasok (as if naman nasunod ako)
IshaTearjerky,https://t.co/wB7YNoAHb9 ABA PUTA
cgpanao,"Duterte the recordbreaker. Rocks the Phil. Politics #PHVoteDuterte #Duterte2016
#DuterteVisitsUPLB"
Ideal_Views,The Duterte magnet | https://t.co/yKUp5eTS5f news https://t.co/jyA6hdjIGi via @sharethis
agunias_jhaycee,UP student: I meant no disrespect for Duterte https://t.co/WhtWtXE9fe
Ivan226622,FLASH:  UP student: I meant no disrespect for Duterte: The freshman from University of theﾅ https://t.co/ELutG83IZz
bernminatarnate,"Duterte supporters be like: Pakamatay ka na hoy!
And when you go to their timeline: 'I am a woman of God!'
hays talaga"
natibk3r,"Having ghost employees is stealing the people's money! #notoduterte  
https://t.co/sBtpobuNtq"
withelights_on,Undecided pa ko. <ed><U+00A0><U+00BD><ed><U+00B8><U+0083> I don't mind Duterte supporters as long as hindi OA mambash sa mga taong hindi naman politiko https://t.co/NcbmxTvHDD
17toothpaste,"una, nung kay binay. ngayon naman, kay duterte. aba, wag naman po magkaroon ng hasty generalization sa uplb students."
itsmephats,My opinion about UPLB Student Stephen Villena vs Mayor Duterte @leahnavarro #Duterte #UPLB #StephenVillena https://t.co/0PbDcYQ8Ak
SmirahtheDragon,[Inquirer.ph] UP student: I meant no disrespect for Duterte https://t.co/nCXCeha3Sq
misterjpmanahan,Duterte = Trump?
twit2millions,"@SerLorasMD Duterte to supporters: Be civil, intelligent, decent, compassionate via @rapplerdotcom https://t.co/ovMj35wK00"
tadaoandoy,huwag ko kayang bantayan updates kay Duterte para siya manalo.
twit2millions,"@Pulitika2010 Duterte to supporters: Be civil, intelligent, decent, compassionate via @rapplerdotcom https://t.co/ovMj35wK00"
tabsuki,"Me: Anong nangyari sa ating dalawa???

Duterte: Alam mo ganito yan, ang cathedral ng Davao City was bombed twice on Easter Sunday..."
viyaaaruby,"Kung ganitong klaseng mga tao ang lilikhain ng administrasyon ni Duterte, mas lalo yatang walang pag-asang umulad ang Pilipinas. Ignorante."
twit2millions,"@ninjanellaa Duterte to supporters: Be civil, intelligent, decent, compassionate via @rapplerdotcom https://t.co/ovMj35wK00"
missjover,"another supporter of Duterte, na kahit sinabihan n wag mang bash or magbully hindi sumusunod. #walangdidiplina #UPLB https://t.co/zqWd4U22xd"
JulzAlvarez,@societyofhonor @Team_Inquirer it's not just you. Even the correspondent following him @JLDejesusINQ is a Duterte fan.
twit2millions,"@KATHYmcrrpjkn Duterte to supporters: Be civil, intelligent, decent, compassionate via @rapplerdotcom https://t.co/ovMj35wK00"
arlene_celis,Duterte to rivals: Waive secrecy on bank accounts https://t.co/Ut6R5zpGzh
IamShiramia,Wow..  Stephen Curry!  Duterte pod sya :D https://t.co/s57ohLb5nI
ninjanellaa,sana mag-release ng statement si duterte para matapos na 'yung issue.
VhampireFREAK,Hear that! Kay Duterte tayo! https://t.co/80RWTMY99F
Ideal_Views,"Poe, Duterte in tight presidential race ﾖ survey | https://t.co/HiSvTfK7qT | Philippine News https://t.co/ewfNLL92PF via @po_st"
brylsystem,@porridgedeath but eh duterte didn't answer his question anyway so i guess that's that
GraftWatch,Duterte to rivals: Waive secrecy on bank accounts | Inquirer News - https://t.co/GsnN6xJq7j https://t.co/IpMKj0oQGO
Pulitika2010,This kid shd get a 1.0! Bright and discerning. Unlike apparently Duterte's followers who often resort to bullying. https://t.co/uXiGWHaYJ6
JulzAlvarez,@misterthreedee @MBAaronRecuenco @MARoxas Calling someone you disagree with as a 'bitch'. I can easily tell that you're a Duterte fan.
Fitzger80466537,"Watch: Duterte Para Sa Tunay Na Pagbabago - Freddie Aguilar
FREDDIE AGUILAR SINGS ""DUTERTE PARA SA TUNAY NA... https://t.co/qDq6l8OIgm"
SerLorasMD,"wala bang i co comment si Duterte,  sa pangbu bully,  worse,  death threats ng mga fantards nya dun sa student?"
mhalcomb25,DUTERTE is my President <ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>
Fitzger80466537,I added a video to a @YouTube playlist https://t.co/qDq6l8OIgm Watch: Duterte Para Sa Tunay Na Pagbabago - Freddie Aguilar
Ideal_Views,"Duterte to supporters: Be civil, intelligent, decent, compassionate via @rapplerdotcom https://t.co/oRAJhepicR"
alecskrizel,The effect Trump has on his supporters resembles that of Duterte's. How terrifying it is to be alive at this point in time
NONONOYOUTHH,for the last time HINDI NGA KASI NAGMAMAGALING SI STEPHEN VILLENA MORE LIKE DI SUMASAGOT NG DIRETSO SI DUTERTE
BroadcastPH,"NATION'S NEWS!: UP student: I meant no disrespect for Duterte: 

The freshman from Un... https://t.co/46iU8Nqa52 (frominquirer)"
inquirerdotnet,"UP student: I meant no disrespect for #Duterte https://t.co/z6Pm0ugYdH |
 @AHeginaINQ #VotePH2016"
in_awe_,@withelights_on I'm for Duterte &amp; a lot ppol like me are tired of the way r gov't has been run &amp; see him as the only catalyst for change.
DiegoRafaelMa,Duterte all the way
StBarg,UP student: I meant no disrespect for Duterte - https://t.co/e6V8n3D69H https://t.co/qXV3Zxv6zJ
luvyoumosst,Duterte sa tunay na pagbabago https://t.co/cCQ9cg33ze
IamShiramia,"Share to everyone. 
#TapangAtMalasakit.  Duterte for President https://t.co/8X7uPWJtRj"
KATHYmcrrpjkn,Grabe nakakagigil na yang bash sa uplb student na nagtanong kay duterte ha.
BATMANJOHNKEVIN,"WAG SAYANGIN ANG BUTO! <ed><U+00AE><U+00BA><ed><U+00BE><U+0097>
PILIIN NATIN AT SI MAYOR DUTERTE ANG DAPAT ILAGAY NATIN SA BALOTA! PARA SA TUNAY NA... https://t.co/Z822CPP1UP"
Jimparedes,"WATCH: Boxer wears 'Duterte 2016' on trunks, gets knocked out via @rapplerdotcom https://t.co/s2qnNsefO4"
twit2millions,"@MeriamDefensor Naalala ko dti 2010 election,ganitong sitwasyon andaming Noytards,Nanalo si PNOY.Ngayon BOTOHIN ko si Duterte #PHVoteDuterte"
rehinamei,"Oh gahd kung si Duterte nga at si Villena ay naka move on e, bakit kayo hindi pa"
paalexalex,"Wait. Dati si Sotto, ngayon Duterte. Di pwede mabully. Pero pwede estudyante. 

Aaaaaaaaaah. Okay."
LauritzkeanEric,"Kun may sayop man hi Stephen Villena, gin cut off niya hi Duterte while he was talking. But that doesn't mean that the student..."
MarjHorigue,Hindi ma-aapektuhan ang pondo para sa edukasyon. Obvious naman kasi na hindi issue ang pera kay #Duterte. Ginagamit nya para sa tao. Tapos.
earlconcepcion,Just remembered ung decision allowing Duterte to substitute. The Supreme Court is like a dictator. Hahaha
mika1993,"@jp_mesde For you. Pati mga fellow Duterte supporters mo, pinapatigil ang bullying. Tama na paginsulto ng strangers. https://t.co/OsrdbU0pyH"
Markuuuus_,"@sandraxlyn I know, I know. Kaya din ako nagtweet kagabi, na di ako Duterte supporter, kasi dahil sa may ugly side si Duterte. Wala na -"
joshuavalenton,Duterte has just tasted a dose of his own medicine.
kuroshiro321,"@YuanTEAMBAHAY mga netizen na makitid utak. I mean given na nagkamali yung Isko in ""disrespecting"" Duterte but to go to that extent of"
denmirson,"@jasmirabueno ang hirap kaya kasi dominated tayo ng mga illiterate na mamamayan. Saklap. :( Wait, maka-duterte ka ba?"
MELASON_PEXers,Ay grabe... Ganyan ba talaga mga Duterte supporters? Bakit kayo nagbabanta ng ganyan? Dahil sinuportahan ng... https://t.co/7oDUMfs2Cb
JaneyJane17,"Not a waste of taxpayers money.
#duterte https://t.co/NIWs5CYj0j"
NaUmpa,Whatever they say I will be loyal to you mayor. Solid #duterte my president #du30 thanks to ourﾅ https://t.co/TlvNdQAsq7
AldenIBula,Did Mayor @RodrigoDuterte experienced The Jesus Trap? read it here https://t.co/QCdY6A9dFZ
MeriamDefensor,disciplined ba di duterte? https://t.co/JoshGtp6Pr
Athenerd,It's irritating how people conclude that you're on Mar Roxas' camp just because you're not a supporter of Duterte. Asan po ang logic?<ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+0091>
ayaabellana,i will kill who will go against duterte
MeriamDefensor,what if gumawa nalang kayo ng bagong relihiyon tapos sambahin nyo si Duterte tapos tawagin nyong Dutertism?
ManilaBooking,UP student: I meant no disrespect for Duterte  https://t.co/GiXpMrQq1Q https://t.co/xYRjVFWi8o
janowel,VOTE! DUTERTE-CAYETANO D' BEST TANDEM FOR CHANGE!!!
du30movement,Duterte and the 'Bisaya Advantage' https://t.co/8leCNqj9gh #BisayaMasterRace #Bisdak #PHVoteDuterte #Du30Movement #PiliPinas #Duterte2016
ahmedreden,"Duterte 
The Daily Tribune News - Poe got $150M from Macau firm in breach of laws https://t.co/R83RqgFbZ1 via @mlatdt1"
clark_almazan,@_yanagii may mga taong kumakapit lang kay duterte na iniisip nilang ililigtas sila kahit sila din makasalanan ;)
ibssilongan,a shiny new bus.. not a rattly old van... the works of a human rights violator <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #Duterte #Cayetano #PHVote https://t.co/STR60ZnO0V
MarjHorigue,"Yung sagot ni #Duterte hindi naman deceptive, pino-point out lang na there is still danger kaya importante ang security ang safety."
brickachu,@ceziing gotta admit... people are too quick to judge. so sad :( stop being a duterte hater doe!!!
donaleaf,That duterte emoji tho https://t.co/QFiyxluX9z
seniorlito9999,"hindi namin kailanman iboboto ang isang balikbayan na syang mamuno sa aming bayan.. ano kayo sinuswerte!! 
#DUTERTE https://t.co/9sgg8StQVr"
heremyhordan,The way Duterte supporters are acting in response to the UPLB incident makes me wonder what kind of state we'll be living in if he wins :(
jalenferniz,Duterte is like Donald Trump minus the billionaire status
PhilCanInquirer,Poe grabs SWS survey lead from Binay; Escudero keeps VPﾠrace https://t.co/inVdFCAMLB https://t.co/X4exy1rmWe
artheloppalma,"""Before I took the floor to ask my question it was made clear to us that Mayor Duterte was in a hurry to leave... https://t.co/VVrfMvDN8E"
giabenin,I don't get it why Duterte is being shamed for what his supporters are doing. I mean its not like he's telling them to be like that. <ed><U+00A0><U+00BD><ed><U+00B8><U+0091><ed><U+00A0><U+00BD><ed><U+00B8><U+0091>
jakebote,"@aeythens @Simply_Clinton kung ayw nyo ky duterte huwag nyo iboto, iboto nyo yung taong kya kayo sagutin ng dretso at maarok ang talino nyo"
strawhatjanzo,"FREDDIE AGUILAR - ""DUTERTE PARA SA TUNAY NA PAGBABAGO"": https://t.co/3Kq6dU1xwW via @YouTube"
FOEG_Lentech,"""Sana he said excuse before cutting Duterte's answer.""
This is the bottom line. https://t.co/dbAircQAMG"
langitMaiDen,@withelights_on I'm a supporter of Duterte. Pero may iba lang talaga na over-the-top ang reactions. Jusko! (parang dito lang sa ADN) <ed><U+00A0><U+00BD><ed><U+00B8><U+0091>
EHML54,"P: Rodrigo Duterte
VP: Bong Bong Marcos

FTW!"
kaeselin,basta si duterte ra gyud akong iboto <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>  @RRD_Davao https://t.co/wS1k11nWDD
mika1993,@jp_mesde You give Duterte supporters a bad name. Can you tell me how it's okay to bully or send death threats? Even your idol is against it
weirdokun,Hay nako kelangan ko ng popcorn sa higwaan ng duterte supporters vs up community haha...
jefk_rew,Only fools believe on d recentlySWS result.Duterte had a questionable drop of 3 points.It doesn't reflect the sentiments of the Filipinos.
paopaopalo,Duterte daw puntang luna para ubos lahat ng kida. Hhaha
lenzapata,"Duterte is a tough &amp; a terror man, but you can see in his eyes that he is a sweet, loving &amp; caring person. Just my 2-cent opinion."
ariannesayx,#TheLeaderIWant: Sillimanians pick Duterte-Cayetano for top posts by Yves Matthew Amodia https://t.co/Fx7sTYQTBQ #Duterte2016 #DuCay
pusepopper,"@a1rphones Disclaimer: Im not anti-Duterte, I just really disapprove of how he (and some of his supporters) handles his campaign."
bornokyo,Whatever happened to Dutertards and Duterte. Pawned by a question of a student.
sofiasticated__,So may nagshare ng open letter ni stephen sa isang page ng duterte supporters and same comments pa rin dun sa post kklk binasa nyo ba talaga
fmontserrat,"Suggested campaign slogan: ""Duty and Integrity: Duterte""

(Kaso sana panindigan ng candidate in appearance and in fact.)"
_ajsxx,"""ayaw niyo kay duterte kasi criminal kayo"" omg the logic omg such reasoning omg i cringe omg *flies to another country*"
ApaoKhryss,Go Duterte ! Dont mind those idiot around you ! State of Southern Mindanao #phvoteduterte
denjerdays,"I-dedefend n'yo yung student kesyo hindi naman bastos o walang modo pero tatawagin yung supporters ni Duterte ng ""Dutertards"". Labo"
anti_digest,Philippines: Duterte camp ﾖﾅ https://t.co/NrAC70sSzg #Asia #anticorruption #Binay #COA #corruption #GetUrRiskOn https://t.co/yx78aImBpR
mimasmom,"@rodmagaru if u r solid duterte trying to argue w/ me wag na lang.but if ur truly interested,i have issues 4 private consumption."
phildaily,UP student: I meant no disrespect for Duterte - https://t.co/saF32VdIu1 https://t.co/XzIdg4UekM
dearestdaryl,@avadakathavra [duterte's voice] pag di ko nasolve ang problems within six minutes...papatAYIN KO KAYONG LAHAT char
garnerlagare,Sana lang po di mangyayari ito sa darating na eleksyon. Sa tindi ng init ng mga suppoters ni #DUTERTE di po natin... https://t.co/KYUTxmuQtz
newsphilippines,UP student: I meant no disrespect for Duterte: The freshman from University of the Philippines ... https://t.co/C95Nse5lQn (via Inquirer)
ImSuperShone,"Pangalan lang ni Duterte sapat na pang Defense, di na kaylangan pa mag compensate. <ed><U+00A0><U+00BD><ed><U+00B4><U+00AB><ed><U+00A0><U+00BD><ed><U+00B2><U+00A3>"
VPJojnews24,Duterte: Corruption could worsen under a Binay regime... https://t.co/MHVCo5DQGY https://t.co/A3e429Pd68
ajgeronimo04,Duterte for President <ed><U+00AE><U+00B8><ed><U+00BC><U+00A7> https://t.co/WkSUf6Z523
immalounatic,Rodrigo. Duterte to me. <ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6>
sharizguillamon,Duterte at Boronggan. <ed><U+00A0><U+00BD><ed><U+00B8><U+0089>
louisepasadilla,Just a question: What is with Duterte and people's fanaticism towards him? (I still don't have my President for this election)
ImSuperShone,education daw ang priority ni duterte hindi defense. Koya nemen eh! Umuwi ka na lang ng diretso! <ed><U+00A0><U+00BD><ed><U+00B4><U+00AB>
hanniemeee,@karakarabells haha baliw talaga yun. Duterte e. Hahaha
MeriamDefensor,"hirap sa mga fans ni duterte eh, nakabasa lang ng propaganda kala mo alam na lahat..."
ItsJhonM,Bakit ika apat na sa survey si Mayor Duterte? <ed><U+00A0><U+00BD><ed><U+00B8><U+0094> nawawalan na ko ng pag asa na magbago ang bansang to <ed><U+00A0><U+00BD><ed><U+00B8><U+00A4><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>
Markuuuus_,"@sandraxlyn -sumabat sabat dun sa pagsagot ni Duterte. It's not ethical eh, considering that the assembly was a formal one. Hindi tama yung-"
BalitaNgayon,UP student: I meant no disrespect for Duterte https://t.co/D5RhP3FMWu via InquirerNET
alonayanga,Duterte for President talaga! <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>
Markuuuus_,"@sandraxlyn -got ng guy dun kay Duterte, nakukulangan pa din ako, dahil di niya sinusuportahan yung true reason kung bakit niya kailangang-"
mariannadera,Parang i wanna watch Duterte mamaya <ed><U+00A0><U+00BE><ed><U+00B4><U+0097>
sunspearing,"Anyways, reading posts and comments about the duterte uplb student matter has become v problematic I worry for this country's future more"
ImSuperShone,Duterte is trying to be good but the  question is just too stupid. <ed><U+00A0><U+00BD><ed><U+00B4><U+00AB><ed><U+00A0><U+00BD><ed><U+00B2><U+00A3>
edylljoshwaaa,"Waddup for the ad hominem attacks sa twitter ko by duterte zealots. No time to reply po, nagttrabaho po para sa tax na pinampaaral nyo sakin"
staystonedNICOY,@foreign_vagina kahit na pro duterte ako. Hindi mali yung tanong niya. RAPPLER SITE by the way is part of ABSCBN. Pinapagulo lang nila.
michisolee,"Teacher Gelo's Blog: Mayor Rodrigo Duterte, Confronted by a UPLB Studen... https://t.co/a7fi0GkOMK"
sofiasticated__,Pupunta palang uep si duterte? Ano sadya nya dun forum din ba o campaign?
ReymundAlagos,"@ReymundAlagos Gwapo ni Roxas
Cutie si Poe
Hot ni Duterte
Okay nalang si Binay"
twit2millions,"@shechemgaspillo TAMA ang intindi mo its about #PHVoteDuterte Suporters vs UPLB Student, Cool nga lang si Duterte doon eh"
jddpascua,@fx_cordova blind followers treating duterte like somesort of god or messiah
jerometarriela,"""Magkano po Kwek Kwek?"" PEOPLE : ""NAPAKABASTOS MONG TAO KA! GUSTO MO BANG MAPATAY NI DUTERTE? AYAW MO BA MABAGO BANSA MO? WALANG MODO!"""
arpeelazaro,Duterte supporters are making a martyr out of Stephen Villena.
in_awe_,@du30movement This what the anti-Duterte media wants! Who'll be be put in a bad light by bashing this student? Si Mayor syempre. Hay.
ognitajoan,"""Follow up on your --""

Duterte: Pati airport ko, binomba."
SUPERHAYMENUDO,@jadedpurr Iniisip ni Duterte ang kapakanan ng pilipinas tapos yung bashers iniisip lang yung karapatan ng makasalanan. <ed><U+00A0><U+00BD><ed><U+00B8><U+0088>
fx_cordova,The duterte supporters that send death threats shame the name of duterte and his true supporters -- buong Davao na rin kalaban niyo
