"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"60","To be fair, I understand both sides and both sides misunderstood. #UPLB",FALSE,4,NA,2016-03-14 02:33:26,FALSE,NA,"709205767723716608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joefrenparaiso",0,FALSE,FALSE,NA,NA
"61","Unwinding through viewing is effective. Try it. <ed><U+00A0><U+00BD><ed><U+00B8><U+008C><ed><U+00A0><U+00BC><ed><U+00BD><U+0083><ed><U+00A0><U+00BC><ed><U+00BD><U+0082> #uplb #freedompark #vscophile #vscocam #vsco… https://t.co/CZKtjiGilp",FALSE,0,NA,2016-03-14 02:27:23,FALSE,NA,"709204248450502656",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","_ivannnnn",0,FALSE,FALSE,"121.24132764","14.16233919"
"62","mapapamura nalang ako hahahahhahahahaaha
utak ng mga tao oh. di ko alam kung anong logic ginamit dito.
  #UPLB",FALSE,0,NA,2016-03-14 02:25:50,FALSE,NA,"709203856450650112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CLAwiiish",0,FALSE,FALSE,NA,NA
"63","GRABE TALAGA ANG #du30 LOGIC. WALANG MINTIS. 

Dahil sa inyo, kawawa yung #UPLB student.",FALSE,0,NA,2016-03-14 02:25:36,FALSE,NA,"709203799395540992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DizzyMissNizzie",0,FALSE,FALSE,NA,NA
"64","Duterte has spoken: Do not bash the #UPLB student but rather, be kind with critics and show compassion.",FALSE,0,NA,2016-03-14 02:24:12,FALSE,NA,"709203445023113217",NA,"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>","NashNacion",0,FALSE,FALSE,NA,NA
"65","Went for a walk. <ed><U+00A0><U+00BD><ed><U+00B8><U+008A><ed><U+00A0><U+00BD><ed><U+00BA><U+00B6><ed><U+00A0><U+00BC><ed><U+00BC><U+00B4> #vscogood #vscodaily #vscoph #vsco #vscocam #vscophile #uplb @ UPLB Campus https://t.co/eM8Ue318xR",FALSE,1,NA,2016-03-14 02:16:01,FALSE,NA,"709201386127360000",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","_ivannnnn",0,FALSE,FALSE,"121.24241909","14.15980714"
"66","Here's my 2 cents on the #UPLB #DU30 #DuterteVisitsUPLB online word ""war""

#RespondDontReact #RespectEachtOther https://t.co/DKnEAcFdgs",FALSE,0,NA,2016-03-14 01:54:21,FALSE,NA,"709195932768665601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","neenahilario",0,FALSE,FALSE,NA,NA
"67","""Those who do not move, do not notice their chains.""
Rosa Luxemburg

magbalikwas! magtanong! kumwestiyon! para sa bayan! #UPLB",FALSE,1,NA,2016-03-14 01:33:43,FALSE,NA,"709190740442619904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","isko_algorithm",0,FALSE,FALSE,NA,NA
"68","It's not how he asked question or how he asked for the straight-forward answer, it was the question which doesn't make sense. #UPLB",FALSE,1,NA,2016-03-14 01:28:09,FALSE,NA,"709189341000519684",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kmingcay",0,FALSE,FALSE,NA,NA
"69","#uplb",FALSE,0,NA,2016-03-14 01:27:09,FALSE,NA,"709189090651066368",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","jvolbedo",0,FALSE,FALSE,NA,NA
"70","to that #UPLB student, maging magalang po kasi. tska dun sa pagpili mo ng salita sa taong tinatanong mo, basic yan, bata ka gumalang ka :)",FALSE,2,NA,2016-03-14 01:20:45,FALSE,NA,"709187477588676608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jayson_umandap",0,FALSE,FALSE,NA,NA
"71","Yeah, me too!  I'm so proud of you Stephen Villena!  We support you!  #UPLB https://t.co/aSu0zoSXoK",FALSE,13,NA,2016-03-14 01:07:20,FALSE,NA,"709184103388553217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ninfa_sus_viej",2,FALSE,FALSE,NA,NA
"72","Tangang Pinoy + Free Data = Goodbye Philippines #UPLB",FALSE,0,NA,2016-03-14 01:06:49,FALSE,NA,"709183972979310593",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ilovealgebra14",0,FALSE,FALSE,NA,NA
"73","Dammmn... did Mar Roxas really pay Stephen Villena 50,000 Php just to talk shit to Duterte at UPLB?

#UPLB #DuterteVisitsUPLB #Duterte2016",FALSE,1,NA,2016-03-14 01:05:39,FALSE,NA,"709183676441997312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaconxx_",0,FALSE,FALSE,NA,NA
"74","#UPLB # IStandWithStephenVillena https://t.co/Yz89ap8OdK",FALSE,2,NA,2016-03-14 00:59:16,FALSE,NA,"709182070069723136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","missjover",1,FALSE,FALSE,NA,NA
"75","https://t.co/aHAY6IVu1O #UPLB #AnOpenLetterFromTheBastosUPLBSTud",FALSE,0,NA,2016-03-14 00:58:19,FALSE,NA,"709181833057927168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Niksus__",0,FALSE,FALSE,NA,NA
"76","Pati cp no. ng bata niresearch at shinare dun sa ProDuterte group. They r uncontrollable kahit may issue n ang Duts camp na huminahon #UPLB",FALSE,5,NA,2016-03-14 00:58:11,FALSE,NA,"709181799587454976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","missjover",0,FALSE,FALSE,NA,NA
